train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.23384800579980514,0.9368263955510252,0.9368283748626709,0.07189541212455541,0.977199074074074,0.977346658706665
0.06695815641692662,0.9786517043410481,0.9786523580551147,0.05961373208987492,0.9803240740740741,0.980367124080658
0.047559104788205395,0.984953981292721,0.9849549531936646,0.047514969202327645,0.984837962962963,0.984897792339325
0.038938532419395405,0.9880915352560259,0.988091766834259,0.05204082705011522,0.9831018518518518,0.9831551313400269
0.03543318303119193,0.9887885612783308,0.9887888431549072,0.03845493377669266,0.9880787037037037,0.9882667064666748
0.034055088944537314,0.9897769516728625,0.9897763729095459,0.03315319016756904,0.9898148148148148,0.9898931384086609
0.030637293299793162,0.9906482342007435,0.9906476736068726,0.042091292776361415,0.9884259259259259,0.9884990453720093
0.036215843909790525,0.9881796003717472,0.9881789088249207,0.046475322641156336,0.984837962962963,0.9847816228866577
0.0261100050353845,0.9920703921333494,0.9920708537101746,0.04460537152750745,0.9880787037037037,0.9880343675613403
0.02183489949986331,0.9931459107806692,0.9931455254554749,0.034827704370642705,0.9899305555555555,0.9898931384086609
