train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
2.118752517664743,0.4156947026022305,0.4156839847564697,0.8440652157294263,0.7337360594795539,0.7337360382080078
0.8006084357357158,0.7470860439900868,0.7470810413360596,0.537676427388723,0.8266728624535316,0.8266728520393372
0.4792701846272529,0.8475487918215613,0.8475457429885864,0.34365796109446806,0.88557156133829,0.8855715394020081
0.3541978074923213,0.8866364622057001,0.8866395354270935,0.6883614616101559,0.7842704460966543,0.7842704653739929
0.27837806532235615,0.9108949039653036,0.9108916521072388,0.31094594262401853,0.8969563197026023,0.8969562649726868
0.2468979375187626,0.9175708643122676,0.9175719022750854,0.5544141586108279,0.8240009293680297,0.8240009546279907
0.21546844841365367,0.9292809014869888,0.9292767643928528,0.18866306618825432,0.9347118959107806,0.9347118735313416
0.183539221998041,0.9393296933085502,0.9393261671066284,0.1712745564598521,0.9428438661710037,0.9428438544273376
0.16846751789999503,0.9447548791821561,0.9447574615478516,0.18133705228456334,0.9378485130111525,0.9378485083580017
0.1538190947236237,0.9491674411400248,0.9491722583770752,0.41524112329828694,0.8798791821561338,0.8798791766166687
