train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.45585002790319434,0.8623916986449215,0.862387478351593,0.27551794719916806,0.9104166666666667,0.9104322195053101
0.19216209893776137,0.9391788583763041,0.9391809701919556,0.2041871013464751,0.9329861111111111,0.9328531622886658
0.12418336419347106,0.9602657692768916,0.960267186164856,0.17072550862751626,0.950462962962963,0.950627326965332
0.11029621181822621,0.9658738307950594,0.9658727645874023,0.15353657914049648,0.9568287037037037,0.9567843675613403
0.09959464647104362,0.9676445017388177,0.9676445126533508,0.09910038753792091,0.969212962962963,0.969214677810669
0.08602276886337294,0.9719718716272935,0.9719721078872681,0.27539803004927105,0.91875,0.9186803102493286
0.08756797088523911,0.971450038973498,0.9714493155479431,0.21347023586708086,0.9447916666666667,0.944586455821991
0.07437206692167049,0.9763863697685574,0.9763868451118469,0.055285201855521236,0.9824074074074074,0.982342004776001
0.07244657864837412,0.9768210741695648,0.976822555065155,0.13355735447257758,0.9629629629629629,0.9629414677619934
0.0583180024863747,0.9813807860654755,0.9813824892044067,0.15459013441577554,0.9541666666666667,0.9542286396026611
