train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.9909071357484533,0.7043990086741015,0.7043856978416443,0.42919244791716893,0.858271375464684,0.8582713603973389
0.3820638645191064,0.8788568773234201,0.8788556456565857,0.2341639868374983,0.9201905204460966,0.9201905131340027
0.28924010013538276,0.910426347583643,0.9104269742965698,0.20670041275733467,0.9334340148698885,0.933434009552002
0.243293785644162,0.9238460346964064,0.9238454699516296,0.2336339502557281,0.9261152416356877,0.9261152148246765
0.23196163893446628,0.9296875,0.9296833872795105,0.1465341360412095,0.9535315985130112,0.9535316228866577
0.19403005062583417,0.9417654120198264,0.9417659044265747,0.27078456671901574,0.9321561338289963,0.9321561455726624
0.18304288335550026,0.9456900557620818,0.9456868767738342,0.21038423892591826,0.9429600371747212,0.9429600238800049
0.16494439305016187,0.9520775247831474,0.9520766735076904,0.20326254905316612,0.9459804832713755,0.9459804892539978
0.1522312569384356,0.9565810873605948,0.9565785527229309,0.1989517957666719,0.9473745353159851,0.9473745822906494
0.15588939673165658,0.9567534076827757,0.9567528367042542,0.1341538245552332,0.9609665427509294,0.9609665274620056
